graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0,node_attr_1,node_attr_2,node_attr_3,node_attr_4,node_attr_5,node_attr_6,node_attr_7,node_attr_8,node_attr_9,node_attr_10,node_attr_11,node_attr_12,node_attr_13,node_attr_14,node_attr_15,node_attr_16,node_attr_17
460,3,0,4,0.025188,1,17.0,24.625393,46.59,-5.51,2.046,157.0,10.0,4.0,3.0,5.0,10.0,2.0,3.0,8.0,6.0,10.0,4.0,3.0
460,3,1,4,0.027836,1,17.0,24.129704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,2,4,0.024277,2,3.0,6.432824,11.5,1.11,0.534,20.3,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0
460,3,3,5,0.029741,2,4.0,9.950227,13.45,0.14,0.622,32.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
460,3,4,5,0.029496,2,4.0,9.047154,18.62,0.87,0.878,35.9,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0
460,3,5,8,0.043697,2,8.0,23.058874,36.63,4.96,1.679,57.0,2.0,3.0,3.0,1.0,5.0,2.0,5.0,2.0,1.0,0.0,5.0,3.0
460,3,6,5,0.028328,2,6.0,16.86371,23.75,1.38,1.1,52.1,1.0,3.0,2.0,3.0,0.0,3.0,3.0,0.0,3.0,1.0,3.0,2.0
460,3,7,5,0.028414,2,7.0,18.275946,18.55,1.43,0.846,52.2,3.0,4.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,0.0
460,3,8,4,0.023466,2,4.0,9.423267,15.1,2.11,0.709,28.9,1.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0
460,3,9,3,0.022551,2,3.0,6.455965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,10,4,0.02872,2,4.0,10.194944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,11,4,0.027649,2,4.0,9.080027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,12,4,0.027224,2,8.0,23.131098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,13,5,0.034352,2,6.0,16.928197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,14,4,0.029153,2,7.0,18.43008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,15,3,0.023002,2,4.0,9.351408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,16,5,0.030366,3,4.0,4.981708,6.98,-1.77,0.324,35.3,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0
460,3,17,4,0.025004,3,4.0,5.111883,7.58,-3.95,0.291,40.6,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0
460,3,18,6,0.035221,3,4.0,5.090883,11.22,-2.72,0.486,44.7,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
460,3,19,4,0.024723,3,4.0,5.156931,6.15,-3.51,0.258,39.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
460,3,20,5,0.029092,3,4.0,5.185629,14.81,-1.0,0.694,38.3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
460,3,21,6,0.033239,3,3.0,5.777545,14.56,1.66,0.685,23.4,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
460,3,22,6,0.033079,3,4.0,5.536617,7.2,-1.6,0.31,32.3,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
460,3,23,5,0.028247,3,4.0,5.205105,12.63,-3.45,0.553,47.1,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
460,3,24,5,0.028423,3,4.0,5.03483,8.26,-1.29,0.384,36.1,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
460,3,25,4,0.028791,3,4.0,4.980082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,26,5,0.034644,3,4.0,5.342281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,27,5,0.033114,3,4.0,5.416371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,28,4,0.027378,3,4.0,5.102778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,29,5,0.032796,3,4.0,5.528247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,30,5,0.032749,3,3.0,6.078202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,31,5,0.032922,3,4.0,5.7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,32,5,0.034118,3,4.0,5.293829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3,33,3,0.023001,3,4.0,5.133538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,3,0,2,0.036845,1,3.0,5.562533,6.6,0.19,0.294,22.2,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0
461,3,1,5,0.079601,1,13.0,19.841817,35.75,-1.51,1.58,110.5,8.0,5.0,0.0,3.0,7.0,3.0,3.0,7.0,3.0,6.0,7.0,0.0
461,3,2,4,0.064678,1,3.0,5.531637,6.6,0.19,0.294,22.2,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0
461,3,3,6,0.094033,1,14.0,20.372473,38.53,-2.55,1.685,123.5,9.0,5.0,0.0,4.0,7.0,3.0,3.0,7.0,4.0,7.0,7.0,0.0
461,3,4,4,0.06386,2,3.0,6.976364,8.03,1.13,0.376,20.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0
461,3,5,2,0.040874,2,4.0,9.310647,12.38,0.94,0.539,32.3,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0
461,3,6,4,0.072352,2,4.0,10.2079,18.32,0.41,0.809,34.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0
461,3,7,5,0.081743,2,5.0,12.985395,16.73,1.63,0.771,38.5,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
461,3,8,5,0.078229,2,5.0,13.668298,23.98,0.57,1.085,43.7,1.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0
461,3,9,3,0.050335,2,3.0,6.872064,8.03,1.13,0.376,20.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0
461,3,10,2,0.040874,2,4.0,9.196844,12.38,0.94,0.539,32.3,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0
461,3,11,4,0.072352,2,4.0,10.216443,18.32,0.41,0.809,34.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0
461,3,12,5,0.081743,2,4.0,9.794428,16.73,2.43,0.771,29.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
461,3,13,4,0.064329,2,4.0,10.563884,17.51,-0.54,0.787,37.5,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0
461,3,14,5,0.078152,2,2.0,3.78563,6.0,2.26,0.28,11.8,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
462,3,0,2,0.045097,1,11.0,15.291893,42.52,4.37,1.945,87.2,4.0,3.0,4.0,3.0,4.0,4.0,6.0,2.0,3.0,4.0,3.0,4.0
462,3,1,4,0.083223,1,7.0,9.920962,17.92,-2.27,0.801,61.3,4.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0
462,3,2,5,0.09784,1,4.0,5.299084,11.78,1.15,0.523,31.2,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0
462,3,3,2,0.04668,1,11.0,15.345147,42.52,4.37,1.945,87.2,4.0,3.0,4.0,3.0,4.0,4.0,6.0,2.0,3.0,4.0,3.0,4.0
462,3,4,3,0.064066,1,7.0,9.718367,17.92,-2.27,0.801,61.3,4.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0
462,3,5,4,0.07976,1,4.0,5.404161,11.78,1.15,0.523,31.2,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0
462,3,6,5,0.088725,2,5.0,13.869877,21.77,-0.87,1.002,49.3,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0
462,3,7,5,0.087312,2,5.0,13.338707,21.2,1.99,0.977,36.7,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0
462,3,8,4,0.073981,2,4.0,10.327463,17.84,1.74,0.811,31.3,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
462,3,9,2,0.042136,2,5.0,12.127108,24.75,1.55,1.166,40.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0
462,3,10,4,0.073981,2,4.0,10.390409,17.84,1.74,0.811,31.3,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
462,3,11,5,0.087312,2,5.0,13.191495,21.2,1.99,0.977,36.7,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0
462,3,12,4,0.071902,2,5.0,13.9144,21.77,-0.87,1.002,49.3,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0
462,3,13,3,0.057983,2,5.0,10.246132,11.67,-0.16,0.535,42.1,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0
463,3,0,3,0.039033,1,5.0,7.080572,13.03,2.1,0.608,32.6,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0
463,3,1,3,0.039033,1,13.0,18.630164,35.81,-2.46,1.554,115.5,8.0,5.0,0.0,4.0,6.0,3.0,3.0,6.0,4.0,7.0,6.0,0.0
463,3,2,2,0.027958,1,5.0,6.991155,13.03,2.1,0.608,32.6,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0
463,3,3,5,0.061551,1,13.0,18.798664,35.81,-2.46,1.554,115.5,8.0,5.0,0.0,4.0,6.0,3.0,3.0,6.0,4.0,7.0,6.0,0.0
463,3,4,5,0.055201,2,7.0,19.45403,33.45,2.81,1.523,55.8,1.0,2.0,4.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0
463,3,5,6,0.062096,2,7.0,19.970684,26.47,1.61,1.233,58.2,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0
463,3,6,7,0.070269,2,5.0,13.388794,22.1,-0.73,0.96,46.3,2.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
463,3,7,4,0.045523,2,7.0,19.490667,33.45,2.81,1.523,55.8,1.0,2.0,4.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0
463,3,8,4,0.042765,2,7.0,19.880569,26.47,1.61,1.233,58.2,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0
463,3,9,5,0.052045,2,5.0,13.329163,22.1,-0.73,0.96,46.3,2.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
463,3,10,6,0.069934,3,4.0,5.319985,14.46,-3.3,0.638,43.6,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
463,3,11,5,0.05376,3,4.0,5.73754,14.54,0.45,0.658,30.6,2.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
463,3,12,4,0.043888,3,4.0,5.569475,6.32,-1.64,0.285,33.7,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0
463,3,13,5,0.05179,3,4.0,5.387294,11.33,-2.99,0.485,39.5,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
463,3,14,4,0.042943,3,4.0,5.565027,14.91,0.35,0.679,37.7,2.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0
463,3,15,4,0.047496,3,4.0,5.231822,14.46,-3.3,0.638,43.6,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
463,3,16,3,0.036671,3,4.0,5.925766,14.54,0.45,0.658,30.6,2.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
463,3,17,7,0.072286,3,4.0,5.671611,6.32,-1.64,0.285,33.7,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0
463,3,18,4,0.042994,3,4.0,5.185619,11.33,-2.99,0.485,39.5,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
463,3,19,4,0.042765,3,4.0,5.61744,14.91,0.35,0.679,37.7,2.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0
464,3,0,3,0.015029,1,17.0,24.330587,46.59,-5.51,2.046,157.0,10.0,4.0,3.0,5.0,10.0,2.0,3.0,8.0,6.0,10.0,4.0,3.0
464,3,1,4,0.019025,1,17.0,24.336161,46.59,-5.51,2.046,157.0,10.0,4.0,3.0,5.0,10.0,2.0,3.0,8.0,6.0,10.0,4.0,3.0
464,3,2,5,0.022617,1,17.0,24.337804,46.59,-5.51,2.046,157.0,10.0,4.0,3.0,5.0,10.0,2.0,3.0,8.0,6.0,10.0,4.0,3.0
464,3,3,3,0.015199,1,17.0,24.34112,46.59,-5.51,2.046,157.0,10.0,4.0,3.0,5.0,10.0,2.0,3.0,8.0,6.0,10.0,4.0,3.0
464,3,4,5,0.023106,2,4.0,10.241696,13.45,0.14,0.622,32.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
464,3,5,3,0.014784,2,4.0,10.232388,13.45,0.14,0.622,32.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
464,3,6,3,0.014645,2,4.0,10.228526,13.45,0.14,0.622,32.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
464,3,7,5,0.023155,2,4.0,10.229234,13.45,0.14,0.622,32.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
464,3,8,5,0.024855,2,4.0,9.333243,15.1,2.11,0.709,28.9,1.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0
464,3,9,3,0.016158,2,4.0,9.329354,15.1,2.11,0.709,28.9,1.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0
464,3,10,3,0.016118,2,4.0,9.315958,15.1,2.11,0.709,28.9,1.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0
464,3,11,4,0.020497,2,4.0,9.324511,15.1,2.11,0.709,28.9,1.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0
464,3,12,4,0.01837,3,4.0,5.012937,6.98,-1.77,0.324,35.3,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0
464,3,13,4,0.019089,3,4.0,5.034682,6.98,-1.77,0.324,35.3,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0
464,3,14,5,0.023207,3,4.0,5.030998,6.98,-1.77,0.324,35.3,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0
464,3,15,3,0.014718,3,4.0,5.013466,6.98,-1.77,0.324,35.3,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0
464,3,16,6,0.027369,3,4.0,5.17051,7.58,-3.95,0.291,40.6,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0
464,3,17,5,0.02287,3,4.0,5.169098,7.58,-3.95,0.291,40.6,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0
464,3,18,5,0.022624,3,4.0,5.164167,7.58,-3.95,0.291,40.6,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0
464,3,19,5,0.023079,3,4.0,5.167381,7.58,-3.95,0.291,40.6,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0
464,3,20,3,0.015652,3,4.0,4.938274,11.22,-2.72,0.486,44.7,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
464,3,21,3,0.015617,3,4.0,4.926315,11.22,-2.72,0.486,44.7,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
464,3,22,4,0.019852,3,4.0,4.943211,11.22,-2.72,0.486,44.7,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
464,3,23,4,0.020735,3,4.0,4.932161,11.22,-2.72,0.486,44.7,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
464,3,24,4,0.020374,3,4.0,5.185791,6.15,-3.51,0.258,39.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
464,3,25,3,0.016957,3,4.0,5.197953,6.15,-3.51,0.258,39.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
464,3,26,3,0.015803,3,4.0,5.201427,6.15,-3.51,0.258,39.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
464,3,27,3,0.016346,3,4.0,5.200036,6.15,-3.51,0.258,39.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
464,3,28,3,0.016233,3,4.0,5.268959,13.2,-1.6,0.583,39.1,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0
464,3,29,3,0.017175,3,4.0,5.264019,13.2,-1.6,0.583,39.1,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0
464,3,30,4,0.020436,3,4.0,5.249173,13.2,-1.6,0.583,39.1,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0
464,3,31,3,0.016346,3,4.0,5.254672,13.2,-1.6,0.583,39.1,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0
464,3,32,3,0.016631,3,3.0,5.72857,14.56,1.66,0.685,23.4,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
464,3,33,4,0.022157,3,3.0,5.712906,14.56,1.66,0.685,23.4,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
464,3,34,5,0.024797,3,3.0,5.705435,14.56,1.66,0.685,23.4,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
464,3,35,4,0.020661,3,3.0,5.697585,14.56,1.66,0.685,23.4,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
464,3,36,3,0.017126,3,4.0,5.6875,7.2,-1.6,0.31,32.3,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
464,3,37,3,0.016843,3,4.0,5.692492,7.2,-1.6,0.31,32.3,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
464,3,38,4,0.020478,3,4.0,5.695004,7.2,-1.6,0.31,32.3,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
464,3,39,4,0.020225,3,4.0,5.698865,7.2,-1.6,0.31,32.3,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
464,3,40,3,0.016713,3,4.0,5.368513,12.63,-3.45,0.553,47.1,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
464,3,41,5,0.025356,3,4.0,5.357893,12.63,-3.45,0.553,47.1,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
464,3,42,4,0.020352,3,4.0,5.395947,12.63,-3.45,0.553,47.1,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
464,3,43,4,0.02045,3,4.0,5.38168,12.63,-3.45,0.553,47.1,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
464,3,44,3,0.01627,3,4.0,5.340212,6.66,-0.5,0.322,35.6,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
464,3,45,4,0.020756,3,4.0,5.321957,6.66,-0.5,0.322,35.6,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
464,3,46,5,0.02479,3,4.0,5.336538,6.66,-0.5,0.322,35.6,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
464,3,47,3,0.01576,3,4.0,5.336539,6.66,-0.5,0.322,35.6,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
464,3,48,4,0.020243,3,4.0,5.699876,7.5,-3.31,0.33,41.4,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
464,3,49,3,0.016042,3,4.0,5.833956,7.5,-3.31,0.33,41.4,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
464,3,50,3,0.016017,3,4.0,5.971746,7.5,-3.31,0.33,41.4,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
464,3,51,4,0.020293,3,4.0,5.714563,7.5,-3.31,0.33,41.4,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
465,3,0,2,0.029609,1,9.0,11.920905,32.18,-1.4,1.499,84.5,3.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0
465,3,1,4,0.051808,1,11.0,15.355204,35.72,3.08,1.702,80.6,5.0,3.0,3.0,2.0,3.0,6.0,7.0,2.0,2.0,2.0,6.0,3.0
465,3,2,5,0.060972,1,9.0,13.861176,23.58,1.79,1.072,71.9,5.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0
465,3,3,3,0.039966,1,9.0,11.851434,32.18,-1.4,1.499,84.5,3.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0
465,3,4,4,0.052138,1,11.0,15.516624,35.72,3.08,1.702,80.6,5.0,3.0,3.0,2.0,3.0,6.0,7.0,2.0,2.0,2.0,6.0,3.0
465,3,5,4,0.048162,1,9.0,13.963153,23.58,1.79,1.072,71.9,5.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0
465,3,6,5,0.059298,2,5.0,13.563497,17.44,2.07,0.812,37.2,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0
465,3,7,3,0.041684,2,8.0,22.116876,32.28,-0.21,1.481,71.3,3.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0
465,3,8,3,0.043917,2,8.0,19.970566,31.94,-2.36,1.423,74.7,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0
465,3,9,6,0.070328,2,3.0,6.28777,12.54,0.31,0.578,28.5,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0
465,3,10,4,0.051392,2,3.0,6.914213,12.85,0.78,0.606,22.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0
465,3,11,4,0.057644,2,5.0,13.569666,16.66,5.03,0.788,34.8,1.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0
465,3,12,3,0.04473,2,6.0,15.621952,18.93,0.75,0.873,51.8,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
465,3,13,4,0.049012,2,5.0,13.554075,17.44,2.07,0.812,37.2,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0
465,3,14,3,0.041684,2,8.0,22.091585,32.28,-0.21,1.481,71.3,3.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0
465,3,15,3,0.043917,2,8.0,19.930336,31.94,-2.36,1.423,74.7,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0
465,3,16,5,0.059971,2,3.0,6.208142,12.54,0.31,0.578,28.5,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0
465,3,17,4,0.051392,2,3.0,6.887047,12.85,0.78,0.606,22.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0
465,3,18,4,0.057644,2,5.0,13.562584,16.66,5.03,0.788,34.8,1.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0
465,3,19,3,0.04473,2,6.0,15.320099,18.93,0.75,0.873,51.8,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
466,3,0,4,0.045274,1,9.0,11.979057,32.18,-1.4,1.499,84.5,3.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0
