graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0
857,2,50,4,0.013551,0,26.0
857,2,51,3,0.011251,0,3.0
857,2,52,3,0.012094,0,8.0
857,2,53,3,0.011438,0,12.0
857,2,54,5,0.017343,0,9.0
857,2,55,3,0.011527,0,14.0
857,2,56,2,0.0089,0,24.0
857,2,57,3,0.013841,0,27.0
857,2,58,1,0.00566,0,11.0
857,2,59,2,0.007592,0,16.0
857,2,60,3,0.010402,0,3.0
857,2,61,4,0.012934,0,26.0
857,2,62,4,0.012772,0,5.0
857,2,63,6,0.018597,0,26.0
857,2,64,3,0.010438,0,3.0
857,2,65,4,0.014396,0,7.0
857,2,66,3,0.011213,0,12.0
857,2,67,3,0.011213,0,9.0
857,2,68,4,0.015009,0,14.0
857,2,69,2,0.00903,0,24.0
857,2,70,2,0.009436,0,28.0
857,2,71,3,0.013683,0,11.0
857,2,72,2,0.008286,1,3.0
857,2,73,3,0.011671,1,3.0
857,2,74,2,0.007643,1,3.0
857,2,75,3,0.011358,1,3.0
857,2,76,2,0.008446,1,3.0
857,2,77,3,0.011745,1,3.0
857,2,78,2,0.009144,1,3.0
857,2,79,2,0.008717,1,3.0
857,2,80,2,0.008795,1,3.0
857,2,81,2,0.008938,1,3.0
857,2,82,2,0.007807,1,3.0
857,2,83,5,0.017954,1,3.0
858,2,0,4,0.152307,0,9.0
858,2,1,6,0.22062,0,4.0
858,2,2,4,0.152307,0,6.0
858,2,3,3,0.118692,0,6.0
858,2,4,3,0.118692,0,6.0
858,2,5,3,0.118692,1,4.0
858,2,6,3,0.118692,1,4.0
859,2,0,3,0.063793,0,18.0
859,2,1,3,0.063793,0,11.0
859,2,2,4,0.082109,0,15.0
859,2,3,4,0.082109,0,16.0
859,2,4,3,0.062827,0,15.0
859,2,5,3,0.060202,0,15.0
859,2,6,4,0.074737,0,4.0
859,2,7,6,0.104708,0,15.0
859,2,8,4,0.072316,0,14.0
859,2,9,4,0.072316,0,4.0
859,2,10,4,0.072316,0,12.0
859,2,11,3,0.056754,0,7.0
859,2,12,4,0.074737,1,3.0
859,2,13,3,0.057282,1,3.0
860,2,0,3,0.056357,0,6.0
860,2,1,3,0.056728,0,12.0
860,2,2,5,0.088897,0,10.0
860,2,3,3,0.05593,0,9.0
860,2,4,3,0.05593,0,3.0
860,2,5,6,0.105876,0,15.0
860,2,6,3,0.05773,0,12.0
860,2,7,3,0.05773,0,10.0
860,2,8,3,0.05773,0,10.0
860,2,9,3,0.056959,1,5.0
860,2,10,4,0.073428,1,10.0
860,2,11,3,0.056728,1,6.0
860,2,12,5,0.089476,1,7.0
860,2,13,4,0.073544,1,6.0
860,2,14,3,0.056959,1,6.0
861,2,0,3,0.093409,1,7.0
861,2,1,4,0.119624,1,8.0
861,2,2,3,0.086894,1,7.0
861,2,3,5,0.137974,1,10.0
861,2,4,3,0.088581,1,8.0
861,2,5,3,0.086894,1,10.0
861,2,6,3,0.093409,1,7.0
861,2,7,3,0.093409,2,4.0
861,2,8,3,0.087406,2,4.0
861,2,9,4,0.1124,2,4.0
862,2,0,3,0.011875,0,6.0
862,2,1,5,0.018195,0,12.0
862,2,2,6,0.021201,0,27.0
862,2,3,5,0.017725,0,11.0
862,2,4,6,0.021297,0,8.0
862,2,5,4,0.017141,0,5.0
862,2,6,6,0.02133,0,13.0
862,2,7,4,0.014811,0,30.0
862,2,8,4,0.015092,0,13.0
862,2,9,3,0.011819,0,22.0
862,2,10,4,0.014519,0,16.0
862,2,11,5,0.017471,0,15.0
862,2,12,6,0.021124,0,30.0
862,2,13,3,0.013513,0,12.0
862,2,14,3,0.011566,0,6.0
862,2,15,4,0.014769,0,12.0
862,2,16,7,0.023539,0,28.0
862,2,17,8,0.027379,0,12.0
862,2,18,3,0.011735,0,7.0
862,2,19,6,0.021489,0,12.0
862,2,20,6,0.02063,0,28.0
862,2,21,4,0.014844,0,12.0
862,2,22,5,0.018496,0,8.0
862,2,23,3,0.013638,0,5.0
862,2,24,8,0.027072,0,13.0
862,2,25,5,0.017305,0,30.0
862,2,26,6,0.021222,0,13.0
862,2,27,3,0.012474,0,22.0
862,2,28,5,0.017978,0,16.0
862,2,29,4,0.014572,0,17.0
862,2,30,6,0.021113,0,30.0
862,2,31,3,0.013515,0,13.0
862,2,32,3,0.011748,0,6.0
862,2,33,5,0.018124,0,12.0
862,2,34,7,0.023879,0,28.0
862,2,35,6,0.02083,0,12.0
862,2,36,4,0.014492,1,2.0
862,2,37,4,0.014951,1,2.0
862,2,38,4,0.014427,1,2.0
862,2,39,5,0.017493,1,2.0
862,2,40,7,0.025598,1,3.0
862,2,41,4,0.015138,1,3.0
862,2,42,6,0.020589,1,2.0
862,2,43,6,0.020549,1,2.0
862,2,44,4,0.015872,1,2.0
862,2,45,7,0.023529,1,2.0
862,2,46,4,0.015108,1,3.0
862,2,47,7,0.025913,1,3.0
862,2,48,4,0.014378,1,2.0
862,2,49,4,0.014532,1,2.0
862,2,50,4,0.014475,1,2.0
862,2,51,5,0.017202,1,2.0
862,2,52,6,0.020693,1,2.0
862,2,53,6,0.020635,1,2.0
862,2,54,4,0.015855,1,2.0
862,2,55,7,0.023539,1,2.0
863,2,0,1,0.00443,0,19.0
863,2,1,3,0.009395,0,5.0
863,2,2,4,0.01265,0,13.0
863,2,3,3,0.008745,0,3.0
863,2,4,4,0.010974,0,6.0
863,2,5,4,0.011636,0,14.0
863,2,6,2,0.008224,0,21.0
863,2,7,6,0.020042,0,5.0
863,2,8,3,0.009973,0,13.0
863,2,9,6,0.016085,0,3.0
863,2,10,3,0.008871,0,3.0
863,2,11,4,0.011798,0,14.0
863,2,12,2,0.008168,0,21.0
863,2,13,4,0.013554,0,5.0
863,2,14,3,0.010044,0,13.0
863,2,15,4,0.011343,0,3.0
863,2,16,4,0.01149,0,6.0
863,2,17,4,0.011619,0,14.0
863,2,18,2,0.009935,1,12.0
863,2,19,7,0.018537,1,16.0
863,2,20,4,0.013488,1,15.0
863,2,21,4,0.012483,1,11.0
863,2,22,1,0.005755,1,12.0
863,2,23,4,0.010796,1,16.0
863,2,24,4,0.012855,1,15.0
863,2,25,4,0.012197,1,2.0
863,2,26,3,0.011509,1,4.0
863,2,27,6,0.017927,1,6.0
863,2,28,7,0.020835,1,7.0
863,2,29,2,0.006841,1,6.0
863,2,30,4,0.012496,1,2.0
863,2,31,5,0.015132,1,3.0
863,2,32,3,0.009229,1,2.0
863,2,33,2,0.006737,1,2.0
863,2,34,4,0.011238,1,2.0
863,2,35,7,0.01864,1,2.0
863,2,36,3,0.008456,1,11.0
863,2,37,3,0.009927,1,12.0
863,2,38,6,0.015427,1,11.0
863,2,39,3,0.009484,1,5.0
863,2,40,5,0.013196,1,4.0
863,2,41,4,0.013721,1,6.0
863,2,42,3,0.008504,1,7.0
863,2,43,2,0.008972,1,12.0
863,2,44,6,0.015719,1,16.0
863,2,45,5,0.0173,1,16.0
863,2,46,3,0.00981,1,11.0
863,2,47,2,0.008975,1,12.0
863,2,48,4,0.010862,1,16.0
863,2,49,3,0.010161,1,16.0
863,2,50,3,0.009612,1,3.0
863,2,51,2,0.008364,1,4.0
863,2,52,3,0.009627,1,6.0
863,2,53,3,0.009732,1,7.0
863,2,54,3,0.009769,1,6.0
863,2,55,3,0.009873,1,2.0
863,2,56,3,0.009863,1,3.0
863,2,57,3,0.008801,1,2.0
863,2,58,3,0.009328,1,2.0
863,2,59,3,0.008715,1,2.0
863,2,60,3,0.009003,1,2.0
863,2,61,3,0.008626,1,11.0
863,2,62,2,0.007046,1,12.0
863,2,63,3,0.008425,1,11.0
863,2,64,2,0.006747,1,5.0
863,2,65,5,0.013164,1,4.0
863,2,66,5,0.016237,1,7.0
863,2,67,4,0.01093,1,8.0
863,2,68,2,0.008451,1,12.0
863,2,69,3,0.008757,1,16.0
863,2,70,3,0.010422,1,15.0
863,2,71,3,0.009821,1,11.0
863,2,72,2,0.008702,1,12.0
863,2,73,3,0.008854,1,16.0
863,2,74,3,0.010189,1,15.0
863,2,75,3,0.009616,1,2.0
863,2,76,3,0.011063,1,4.0
863,2,77,3,0.009644,1,6.0
863,2,78,3,0.009795,1,7.0
863,2,79,3,0.009791,1,6.0
863,2,80,3,0.009885,1,2.0
863,2,81,3,0.009918,1,3.0
863,2,82,3,0.008954,1,2.0
863,2,83,3,0.009371,1,2.0
863,2,84,3,0.00891,1,2.0
863,2,85,3,0.00899,1,2.0
863,2,86,3,0.008624,1,11.0
863,2,87,2,0.007277,1,12.0
863,2,88,3,0.008433,1,11.0
863,2,89,3,0.009608,1,5.0
863,2,90,4,0.010866,1,4.0
863,2,91,3,0.010611,1,6.0
863,2,92,5,0.013403,1,7.0
864,2,0,4,0.031092,0,15.0
864,2,1,5,0.038505,0,8.0
864,2,2,4,0.032235,0,3.0
864,2,3,4,0.032569,0,18.0
864,2,4,4,0.033562,0,19.0
864,2,5,3,0.027347,0,14.0
864,2,6,3,0.027414,0,29.0
864,2,7,3,0.02702,0,12.0
864,2,8,4,0.034676,0,6.0
864,2,9,3,0.026678,0,6.0
864,2,10,4,0.035084,0,14.0
864,2,11,3,0.027274,0,10.0
864,2,12,4,0.031214,0,15.0
864,2,13,4,0.031897,0,6.0
864,2,14,4,0.032235,0,3.0
864,2,15,4,0.032569,0,18.0
864,2,16,3,0.025837,0,19.0
864,2,17,4,0.034698,0,14.0
864,2,18,3,0.027079,0,29.0
864,2,19,4,0.034463,0,12.0
864,2,20,5,0.042165,0,6.0
864,2,21,3,0.026578,0,6.0
864,2,22,4,0.034853,0,14.0
864,2,23,3,0.027274,0,11.0
864,2,24,4,0.031197,1,5.0
864,2,25,4,0.031257,1,5.0
864,2,26,4,0.031575,1,4.0
864,2,27,4,0.032035,1,3.0
864,2,28,4,0.031291,1,4.0
864,2,29,4,0.031257,1,4.0
864,2,30,3,0.025039,1,4.0
864,2,31,4,0.032035,1,3.0
865,2,0,3,0.079141,0,8.0
865,2,1,3,0.079141,0,8.0
865,2,2,4,0.102305,0,16.0
865,2,3,5,0.12555,0,14.0
865,2,4,3,0.079555,0,15.0
865,2,5,3,0.080433,0,14.0
865,2,6,3,0.081138,0,29.0
865,2,7,4,0.105013,0,6.0
865,2,8,4,0.105013,0,6.0
865,2,9,3,0.081355,0,22.0
865,2,10,3,0.081355,0,19.0
866,2,0,3,0.103496,0,9.0
866,2,1,3,0.103496,0,19.0
866,2,2,4,0.132128,0,11.0
866,2,3,4,0.132128,0,18.0
866,2,4,3,0.103496,0,12.0
866,2,5,3,0.103496,0,14.0
866,2,6,5,0.160879,1,4.0
866,2,7,5,0.160879,1,4.0
867,2,0,3,0.139635,0,6.0
867,2,1,3,0.139635,0,12.0
867,2,2,5,0.220731,0,16.0
867,2,3,5,0.220731,0,15.0
867,2,4,3,0.139635,0,16.0
867,2,5,3,0.139635,0,30.0
868,2,0,2,0.049313,0,21.0
868,2,1,5,0.102925,0,3.0
868,2,2,5,0.104724,0,21.0
868,2,3,5,0.100159,0,3.0
868,2,4,5,0.113965,1,8.0
868,2,5,2,0.053226,1,8.0
868,2,6,4,0.081295,1,6.0
868,2,7,5,0.101663,1,6.0
868,2,8,3,0.075675,1,8.0
868,2,9,2,0.053226,1,8.0
868,2,10,3,0.063816,1,6.0
868,2,11,5,0.100012,1,6.0
869,2,0,3,0.035921,0,15.0
869,2,1,3,0.035921,0,1.0
869,2,2,3,0.035921,0,6.0
869,2,3,3,0.032522,0,3.0
869,2,4,3,0.032508,0,6.0
869,2,5,4,0.042929,0,3.0
869,2,6,3,0.036567,0,15.0
869,2,7,3,0.038367,0,13.0
869,2,8,3,0.038224,0,4.0
869,2,9,4,0.042059,1,5.0
869,2,10,5,0.05447,1,6.0
869,2,11,3,0.033162,1,9.0
869,2,12,3,0.035155,1,9.0
869,2,13,4,0.044737,1,7.0
869,2,14,3,0.038224,1,8.0
869,2,15,5,0.060381,1,8.0
869,2,16,5,0.051134,1,2.0
869,2,17,5,0.051096,1,2.0
869,2,18,4,0.041572,1,5.0
869,2,19,5,0.0518,1,5.0
869,2,20,5,0.053,1,4.0
869,2,21,3,0.03811,1,12.0
869,2,22,3,0.03811,1,13.0
869,2,23,3,0.03811,1,10.0
870,2,0,5,0.096473,0,4.0
870,2,1,4,0.078353,0,4.0
870,2,2,4,0.087397,1,5.0
870,2,3,5,0.097051,1,5.0
870,2,4,7,0.135136,1,4.0
870,2,5,2,0.045455,1,4.0
870,2,6,3,0.071395,1,3.0
870,2,7,3,0.070888,1,5.0
870,2,8,4,0.083908,1,5.0
870,2,9,6,0.117094,1,4.0
870,2,10,2,0.045455,1,5.0
870,2,11,3,0.071395,1,4.0
871,2,0,3,0.034578,0,3.0
871,2,1,3,0.034325,0,5.0
871,2,2,4,0.04174,1,4.0
871,2,3,6,0.06222,1,10.0
871,2,4,5,0.050922,1,15.0
871,2,5,4,0.041859,1,14.0
871,2,6,4,0.044093,1,15.0
871,2,7,4,0.044033,1,7.0
871,2,8,3,0.03496,1,10.0
871,2,9,4,0.044551,1,10.0
871,2,10,5,0.054607,1,5.0
871,2,11,4,0.04174,1,4.0
871,2,12,3,0.033889,1,10.0
871,2,13,4,0.041521,1,15.0
871,2,14,4,0.041859,1,14.0
871,2,15,4,0.044093,1,15.0
871,2,16,3,0.032713,1,2.0
871,2,17,4,0.042353,1,3.0
871,2,18,4,0.041387,1,6.0
871,2,19,4,0.044093,1,7.0
871,2,20,3,0.034541,1,10.0
871,2,21,3,0.03476,1,10.0
871,2,22,3,0.034454,1,10.0
871,2,23,4,0.044709,1,7.0
872,2,0,4,0.031001,0,10.0
872,2,1,4,0.03076,0,6.0
872,2,2,3,0.025137,0,15.0
872,2,3,4,0.030688,0,3.0
872,2,4,3,0.023387,0,6.0
872,2,5,3,0.024555,0,10.0
872,2,6,3,0.025043,0,6.0
872,2,7,4,0.032445,0,15.0
872,2,8,4,0.030096,0,3.0
872,2,9,5,0.036851,0,6.0
872,2,10,4,0.030311,1,3.0
872,2,11,5,0.040563,1,10.0
872,2,12,6,0.045587,1,9.0
872,2,13,2,0.018117,1,11.0
872,2,14,4,0.03453,1,9.0
872,2,15,3,0.026902,1,10.0
872,2,16,3,0.027232,1,5.0
872,2,17,4,0.034598,1,9.0
872,2,18,3,0.026005,1,9.0
872,2,19,3,0.025801,1,10.0
872,2,20,5,0.037351,1,9.0
872,2,21,5,0.036521,1,3.0
872,2,22,4,0.030741,1,2.0
872,2,23,2,0.019972,1,10.0
872,2,24,3,0.024854,1,9.0
872,2,25,4,0.032649,1,11.0
872,2,26,3,0.026778,1,9.0
872,2,27,3,0.026902,1,10.0
872,2,28,3,0.027232,1,5.0
872,2,29,3,0.027232,1,9.0
872,2,30,4,0.035109,1,9.0
872,2,31,2,0.02035,1,10.0
872,2,32,3,0.024925,1,9.0
872,2,33,4,0.029777,1,3.0
873,2,0,3,0.036744,0,17.0
873,2,1,4,0.044164,0,11.0
873,2,2,4,0.040695,0,5.0
873,2,3,6,0.057488,0,6.0
873,2,4,5,0.048579,0,4.0
873,2,5,4,0.041765,0,11.0
873,2,6,4,0.043522,0,3.0
873,2,7,3,0.035047,0,17.0
873,2,8,4,0.047404,1,7.0
873,2,9,4,0.048336,1,7.0
873,2,10,4,0.04462,1,8.0
873,2,11,5,0.048024,1,15.0
873,2,12,5,0.051926,1,4.0
873,2,13,3,0.037494,1,7.0
873,2,14,4,0.048336,1,7.0
873,2,15,4,0.04462,1,8.0
873,2,16,4,0.039212,1,15.0
873,2,17,4,0.043677,1,4.0
873,2,18,5,0.053171,1,2.0
873,2,19,6,0.056428,1,2.0
873,2,20,5,0.048114,1,3.0
873,2,21,4,0.040633,1,3.0
874,2,0,3,0.038133,0,8.0
874,2,1,4,0.046998,0,6.0
874,2,2,4,0.046468,0,4.0
874,2,3,3,0.03635,0,9.0
874,2,4,3,0.035965,0,15.0
874,2,5,4,0.048618,1,7.0
874,2,6,4,0.048618,1,7.0
874,2,7,5,0.058598,1,9.0
874,2,8,3,0.036923,1,4.0
874,2,9,4,0.047257,1,5.0
874,2,10,5,0.057257,1,6.0
874,2,11,4,0.046657,1,7.0
874,2,12,4,0.046062,1,6.0
874,2,13,6,0.065733,1,6.0
874,2,14,5,0.055446,1,4.0
874,2,15,4,0.045631,1,7.0
874,2,16,4,0.045631,1,6.0
874,2,17,4,0.048618,1,7.0
874,2,18,3,0.035199,1,3.0
874,2,19,4,0.045034,1,6.0
874,2,20,6,0.064803,1,4.0
875,2,0,1,0.089826,0,6.0
875,2,1,2,0.158224,0,6.0
875,2,2,1,0.089826,0,7.0
875,2,3,1,0.089826,0,6.0
875,2,4,3,0.241236,0,6.0
875,2,5,1,0.089826,0,7.0
875,2,6,3,0.241236,0,6.0
876,2,0,3,0.096644,0,6.0
876,2,1,4,0.12533,0,12.0
876,2,2,3,0.097745,1,6.0
876,2,3,3,0.097022,1,7.0
876,2,4,7,0.208121,1,5.0
876,2,5,4,0.12414,1,2.0
876,2,6,3,0.097745,1,3.0
876,2,7,5,0.153252,1,3.0
877,2,0,3,0.025822,0,9.0
877,2,1,3,0.025822,0,6.0
877,2,2,4,0.033154,0,7.0
877,2,3,4,0.033154,0,15.0
877,2,4,4,0.03336,0,13.0
877,2,5,3,0.026124,0,7.0
877,2,6,3,0.026124,0,13.0
877,2,7,4,0.034072,0,13.0
877,2,8,3,0.026038,0,7.0
877,2,9,3,0.026038,0,13.0
877,2,10,4,0.033124,0,11.0
877,2,11,3,0.024868,0,8.0
877,2,12,4,0.032117,0,13.0
877,2,13,3,0.024688,0,4.0
877,2,14,5,0.039207,0,8.0
877,2,15,3,0.024859,0,7.0
877,2,16,4,0.032107,0,13.0
877,2,17,4,0.033067,0,15.0
877,2,18,3,0.025916,0,6.0
877,2,19,3,0.025916,0,13.0
877,2,20,4,0.033624,0,13.0
877,2,21,3,0.025405,0,7.0
877,2,22,3,0.025405,0,13.0
877,2,23,4,0.031312,0,15.0
877,2,24,5,0.036103,0,7.0
877,2,25,5,0.035791,0,13.0
877,2,26,4,0.029148,0,11.0
877,2,27,4,0.029443,0,3.0
877,2,28,5,0.036977,0,6.0
877,2,29,3,0.023997,0,2.0
877,2,30,3,0.023997,0,1.0
877,2,31,4,0.030572,0,10.0
877,2,32,4,0.029726,1,2.0
877,2,33,3,0.022922,1,2.0
878,2,0,1,0.006604,0,4.0
878,2,1,2,0.011468,0,4.0
878,2,2,3,0.01533,0,4.0
878,2,3,2,0.011379,0,4.0
878,2,4,3,0.01584,0,4.0
878,2,5,5,0.02577,0,4.0
878,2,6,2,0.010919,1,9.0
878,2,7,7,0.027101,1,12.0
878,2,8,2,0.012211,1,9.0
878,2,9,7,0.033448,1,8.0
878,2,10,6,0.023398,1,14.0
878,2,11,6,0.023554,1,17.0
878,2,12,3,0.01235,1,3.0
878,2,13,9,0.037019,1,3.0
878,2,14,4,0.017264,1,14.0
878,2,15,3,0.012163,1,17.0
878,2,16,2,0.012243,1,8.0
878,2,17,4,0.019942,1,7.0
878,2,18,2,0.012138,1,4.0
878,2,19,1,0.007787,1,5.0
878,2,20,2,0.012885,1,5.0
878,2,21,2,0.011336,1,5.0
878,2,22,5,0.022528,1,5.0
878,2,23,3,0.014438,1,14.0
878,2,24,3,0.012938,1,17.0
878,2,25,2,0.01257,1,8.0
878,2,26,4,0.019951,1,7.0
878,2,27,2,0.011704,1,5.0
878,2,28,1,0.007868,1,6.0
878,2,29,2,0.013324,1,5.0
878,2,30,2,0.012508,1,5.0
878,2,31,5,0.022867,1,5.0
878,2,32,3,0.014342,1,14.0
878,2,33,3,0.012914,1,17.0
878,2,34,2,0.012175,1,8.0
878,2,35,3,0.015746,1,7.0
878,2,36,2,0.011532,1,5.0
878,2,37,1,0.008003,1,6.0
878,2,38,2,0.013752,1,5.0
878,2,39,2,0.01186,1,5.0
878,2,40,7,0.03079,1,5.0
878,2,41,2,0.011167,1,5.0
878,2,42,1,0.007868,1,6.0
878,2,43,2,0.01332,1,5.0
878,2,44,2,0.012348,1,5.0
878,2,45,5,0.022845,1,5.0
878,2,46,3,0.014096,1,9.0
878,2,47,3,0.012404,1,12.0
878,2,48,2,0.012226,1,8.0
878,2,49,5,0.024578,1,7.0
878,2,50,3,0.012549,1,3.0
878,2,51,5,0.020294,1,3.0
878,2,52,2,0.011495,1,5.0
878,2,53,1,0.00785,1,6.0
878,2,54,2,0.013144,1,5.0
878,2,55,2,0.012021,1,5.0
878,2,56,3,0.014691,1,5.0
878,2,57,3,0.014397,1,14.0
878,2,58,3,0.012895,1,17.0
878,2,59,2,0.01229,1,8.0
878,2,60,3,0.015918,1,7.0
878,2,61,2,0.011451,1,5.0
878,2,62,1,0.008049,1,6.0
878,2,63,2,0.013785,1,5.0
878,2,64,2,0.011745,1,5.0
878,2,65,5,0.022612,1,5.0
879,2,0,4,0.2779,0,74.0
879,2,1,2,0.148067,0,3.0
879,2,2,2,0.148067,0,75.0
879,2,3,2,0.148067,0,75.0
879,2,4,4,0.2779,0,73.0
880,2,0,3,0.046769,0,19.0
880,2,1,3,0.046769,0,5.0
880,2,2,5,0.072749,0,9.0
880,2,3,5,0.072749,0,22.0
880,2,4,4,0.058862,0,5.0
880,2,5,4,0.058862,0,21.0
880,2,6,4,0.062158,0,3.0
880,2,7,4,0.062425,0,7.0
880,2,8,4,0.062845,0,18.0
880,2,9,3,0.049104,0,14.0
880,2,10,5,0.08041,0,24.0
880,2,11,3,0.052019,0,29.0
880,2,12,3,0.052019,0,6.0
880,2,13,3,0.052019,0,9.0
880,2,14,4,0.060601,1,2.0
880,2,15,3,0.047959,1,3.0
880,2,16,4,0.061679,1,2.0
881,2,0,3,0.108499,0,5.0
881,2,1,3,0.108499,0,3.0
881,2,2,3,0.11095,0,4.0
881,2,3,4,0.13901,1,11.0
881,2,4,5,0.172132,1,13.0
881,2,5,3,0.11095,1,6.0
881,2,6,4,0.13901,1,6.0
881,2,7,3,0.11095,1,2.0
882,2,0,3,0.027598,0,14.0
882,2,1,5,0.043904,0,11.0
882,2,2,6,0.050669,0,6.0
882,2,3,6,0.049456,0,3.0
882,2,4,5,0.040921,0,6.0
882,2,5,6,0.048149,0,10.0
882,2,6,6,0.048682,0,11.0
882,2,7,6,0.050327,0,11.0
882,2,8,5,0.04364,0,3.0
882,2,9,4,0.036996,0,15.0
882,2,10,3,0.028416,0,12.0
882,2,11,3,0.03357,1,2.0
882,2,12,3,0.03357,1,2.0
882,2,13,5,0.049622,1,5.0
882,2,14,3,0.03357,1,5.0
882,2,15,5,0.043937,1,7.0
882,2,16,3,0.029368,1,10.0
882,2,17,3,0.028027,1,3.0
882,2,18,3,0.02948,1,10.0
882,2,19,4,0.035846,1,10.0
882,2,20,4,0.036129,1,3.0
882,2,21,5,0.043129,1,10.0
882,2,22,6,0.051512,1,5.0
882,2,23,5,0.041716,1,5.0
882,2,24,5,0.041767,1,5.0
883,2,0,3,0.054915,0,6.0
883,2,1,3,0.052607,0,11.0
883,2,2,4,0.068005,0,5.0
883,2,3,3,0.052684,0,4.0
883,2,4,3,0.052684,0,9.0
883,2,5,3,0.054915,1,12.0
883,2,6,4,0.070272,1,9.0
883,2,7,3,0.052164,1,9.0
883,2,8,3,0.051736,1,12.0
883,2,9,5,0.080625,1,9.0
883,2,10,4,0.06591,1,10.0
883,2,11,3,0.051589,1,10.0
883,2,12,3,0.052267,1,6.0
883,2,13,3,0.054915,1,12.0
883,2,14,4,0.068005,1,2.0
883,2,15,3,0.051149,1,9.0
883,2,16,4,0.065559,1,3.0
884,2,0,3,0.012208,0,5.0
884,2,1,5,0.019367,0,4.0
884,2,2,5,0.019393,0,5.0
884,2,3,5,0.01829,0,3.0
884,2,4,5,0.018162,0,4.0
884,2,5,5,0.019393,0,5.0
884,2,6,6,0.021652,0,6.0
884,2,7,5,0.017875,0,7.0
884,2,8,4,0.015521,1,2.0
884,2,9,4,0.015064,1,6.0
884,2,10,3,0.012764,1,6.0
884,2,11,5,0.020024,1,6.0
884,2,12,4,0.015648,1,3.0
884,2,13,4,0.015539,1,7.0
884,2,14,6,0.022339,1,7.0
884,2,15,4,0.016531,1,9.0
884,2,16,5,0.020085,1,4.0
884,2,17,4,0.015673,1,3.0
884,2,18,4,0.015554,1,7.0
884,2,19,4,0.015501,1,7.0
884,2,20,4,0.01644,1,9.0
884,2,21,4,0.015882,1,5.0
884,2,22,6,0.022098,1,3.0
884,2,23,4,0.015627,1,5.0
884,2,24,4,0.01559,1,11.0
884,2,25,5,0.018146,1,11.0
884,2,26,4,0.01533,1,3.0
884,2,27,4,0.015542,1,5.0
884,2,28,4,0.015524,1,11.0
884,2,29,4,0.014968,1,11.0
884,2,30,4,0.015223,1,3.0
884,2,31,5,0.019159,1,4.0
884,2,32,5,0.018086,1,7.0
884,2,33,4,0.01489,1,7.0
884,2,34,3,0.012083,1,4.0
884,2,35,5,0.018507,1,7.0
884,2,36,3,0.012764,1,6.0
884,2,37,4,0.016622,1,6.0
884,2,38,6,0.022098,1,5.0
884,2,39,5,0.01981,1,6.0
884,2,40,4,0.01644,1,7.0
884,2,41,5,0.01875,1,6.0
884,2,42,6,0.022325,1,5.0
884,2,43,5,0.01927,1,2.0
884,2,44,4,0.015228,1,5.0
884,2,45,3,0.012894,1,6.0
884,2,46,4,0.016658,1,7.0
884,2,47,4,0.016567,1,2.0
884,2,48,5,0.018964,1,2.0
884,2,49,4,0.015431,1,2.0
884,2,50,5,0.019021,1,5.0
884,2,51,6,0.02214,1,11.0
884,2,52,6,0.021783,1,10.0
884,2,53,4,0.015729,1,5.0
884,2,54,3,0.012445,1,3.0
884,2,55,5,0.019135,1,6.0
884,2,56,6,0.021357,1,7.0
884,2,57,4,0.01489,1,6.0
885,2,0,3,0.034597,0,6.0
885,2,1,4,0.042828,0,3.0
885,2,2,3,0.03302,0,6.0
885,2,3,3,0.037187,0,6.0
885,2,4,3,0.030564,0,6.0
885,2,5,3,0.037289,1,7.0
885,2,6,3,0.042022,1,6.0
885,2,7,2,0.030465,1,6.0
885,2,8,4,0.03843,1,7.0
885,2,9,6,0.057227,1,6.0
885,2,10,2,0.021679,1,5.0
885,2,11,3,0.038257,1,7.0
885,2,12,2,0.027032,1,7.0
885,2,13,2,0.03145,1,6.0
885,2,14,2,0.030465,1,6.0
885,2,15,3,0.030295,1,7.0
885,2,16,5,0.048855,1,6.0
885,2,17,2,0.021679,1,5.0
885,2,18,3,0.038257,1,7.0
885,2,19,3,0.03474,2,4.0
885,2,20,3,0.03474,2,4.0
885,2,21,3,0.033711,2,4.0
885,2,22,3,0.033373,2,4.0
885,2,23,3,0.032194,2,4.0
885,2,24,3,0.03624,2,4.0
885,2,25,4,0.045874,2,4.0
885,2,26,4,0.038253,2,4.0
885,2,27,4,0.039279,2,4.0
886,2,0,2,0.013901,0,4.0
886,2,1,6,0.037555,0,11.0
886,2,2,5,0.034631,0,3.0
886,2,3,4,0.030104,0,3.0
886,2,4,5,0.031928,0,4.0
886,2,5,5,0.030854,0,11.0
886,2,6,3,0.019924,0,3.0
886,2,7,4,0.028327,0,3.0
886,2,8,5,0.035943,0,3.0
886,2,9,5,0.032818,0,4.0
886,2,10,5,0.031408,0,11.0
886,2,11,3,0.020643,0,3.0
886,2,12,4,0.028416,0,3.0
886,2,13,5,0.03564,0,3.0
886,2,14,5,0.031756,0,4.0
886,2,15,6,0.035967,0,14.0
886,2,16,3,0.020001,0,3.0
886,2,17,5,0.036252,0,3.0
886,2,18,1,0.012686,1,5.0
886,2,19,2,0.018889,1,7.0
886,2,20,2,0.014454,1,7.0
886,2,21,2,0.021878,1,5.0
886,2,22,1,0.009674,1,7.0
886,2,23,2,0.015564,1,4.0
886,2,24,3,0.021752,1,4.0
886,2,25,1,0.012391,1,5.0
886,2,26,2,0.017834,1,7.0
